weight,year,age,sex,education,race,asset_total,asset_housing,debt_total,debt_housing,income
2846.5953039,1998,34,male,no college,white,5637428.29,442637.27,28033.69,0,309555.74
6559.1553105,1998,49,male,no college,white,116118.51,22131.86,24064.71,8852.75,68790.17
12.93115948,1998,68,male,college degree,white,3948029.37,442637.27,0,0,2990876.75
3367.3833616,1998,57,male,college degree,white,8545407.61,516410.15,0,0,2258111.95
6140.8527659,1998,43,female,no college,white,159792.05,0,0,0,47854.03
6515.3011477,1998,31,female,some college,white,767.24,0,15875.92,0,43367.71
1660.3771469,1998,18,male,no college,other,0,0,678.71,0,0
6746.5597293,1998,52,male,college degree,white,291004.5,146070.3,34378.16,21394.13,79258.23
8385.2296155,1998,29,female,college degree,white,156546.05,123938.44,116708.69,112134.78,61312.97
9381.6802389,1998,58,female,no college,white,375208.86,92953.83,0,0,19440.7
162.00933944,1998,85,male,college degree,white,4302685.1,575428.45,0,0,49349.47
8239.822549,1998,59,male,no college,white,207508.35,146070.3,50165.56,20656.41,58322.1
7141.7590907,1998,45,male,some college,white,234848.58,144594.84,136907.71,91478.37,80753.67
32.75797025,1998,56,male,some college,white,221798159.32,2065640.6,0,0,765664.45
1146.5072697,1998,64,male,college degree,white,2260401,221318.64,236073.21,103282.03,224315.76
63.390495172,1998,46,male,college degree,white,628397.38,199186.77,122241.66,122241.66,154030.15
5941.6865105,1998,34,male,no college,Hispanic,31368.23,0,34230.62,0,35890.52
4261.0978166,1998,30,male,no college,black,885.27,0,26263.14,0,58322.1
5779.4274419,1998,47,male,college degree,white,60360.97,0,14754.58,0,130103.14
7584.8219919,1998,38,male,no college,white,213801.18,98855.66,41534.13,36886.44,98698.93
6572.4529214,1998,26,male,some college,white,6934.65,0,35661.81,0,29908.77
10781.542009,1998,57,male,no college,white,263103.59,118036.61,193875.12,73772.88,89726.3
6832.461635,1998,18,female,no college,Hispanic,0,0,0,0,7477.19
17.826574335,1998,51,male,college degree,white,8593064.89,5164101.5,1232007.07,1180366.06,1241213.85
5596.0490771,1998,55,female,college degree,white,30719.03,0,383.62,0,49349.47
23.805847373,1998,64,male,some college,white,23500645.55,1401684.69,45739.18,45739.18,792582.34
4459.3143317,1998,68,male,college degree,other,75100.79,0,0,0,82249.11
6524.8654647,1998,44,female,no college,Hispanic,4278.83,0,0,0,17945.26
7349.6232066,1998,52,female,no college,black,223310.5,221318.64,0,0,56826.66
5.6181595418,1998,56,male,no college,white,130799387.42,1475457.57,0,0,1495438.38
311.80376637,1998,48,male,no college,white,4697266.72,392471.71,38288.12,28181.24,35890.52
12.987066445,1998,41,male,some college,white,3901404.91,663955.91,503868.76,286238.77,450126.95
10977.481972,1998,66,female,college degree,black,316190.56,95904.74,0,0,56826.66
3148.3789615,1998,61,male,college degree,white,1769708.07,147545.76,0,0,173470.85
4917.411282,1998,61,male,no college,white,105037.82,0,0,0,25422.45
482.795959,1998,36,male,college degree,white,461818.22,147545.76,150201.58,147545.76,82249.11
6744.465006,1998,38,male,some college,white,139578.29,120987.52,82625.62,73772.88,91221.74
5288.6256004,1998,23,male,no college,black,7303.51,0,0,0,12860.77
10593.887614,1998,60,female,no college,white,46698.23,19180.95,10328.2,0,22431.58
767.83986061,1998,42,male,no college,white,1166496.76,413128.12,84986.36,72297.42,192911.55
107.04672758,1998,50,male,college degree,black,1790762.85,1623003.33,269477.57,180005.82,128607.7
5596.7717699,1998,32,female,no college,white,65215.22,0,10770.84,0,59817.54
6691.275519,1998,94,female,no college,white,442.64,0,0,0,5682.67
5846.8102726,1998,63,female,college degree,white,295.09,0,9590.47,0,74771.92
4831.0816994,1998,81,male,no college,white,315600.37,147545.76,0,0,13458.95
6878.6365868,1998,60,male,college degree,white,565100.25,295091.51,0,0,107671.56
6034.5289762,1998,29,male,college degree,white,127656.59,0,20656.41,0,88230.86
6814.1313913,1998,46,male,no college,black,112577.41,79674.71,12084,10328.2,61312.97
7788.2267899,1998,24,male,some college,white,14459.48,0,9000.29,0,44863.15
218.97221768,1998,45,male,college degree,white,5990682.34,2213186.36,128364.81,128364.81,970539.51
15.069576979,1998,68,male,some college,white,2935717.93,0,0,0,206370.5
7524.1385121,1998,71,male,college degree,white,325500.69,258205.07,20656.41,0,47854.03
5762.7302753,1998,52,male,no college,white,21969.56,0,0,0,44863.15
857.72445468,1998,57,male,some college,white,3129593.05,376241.68,284764.79,199186.77,165993.66
1566.0004809,1998,62,male,some college,white,3492408.07,516410.15,417259.4,368864.39,112157.88
8082.8497037,1998,59,female,no college,white,78273.02,7377.29,0,0,37385.96
7070.4979568,1998,74,female,no college,white,154185.32,125413.89,20656.41,0,28413.33
6235.4498296,1998,41,male,no college,white,147.55,0,0,0,11365.33
2061.2138114,1998,58,female,college degree,Hispanic,204941.06,103282.03,81887.9,59018.3,106176.12
856.40721431,1998,34,male,no college,white,482769.72,0,74186.01,0,560789.39
7411.4258062,1998,44,female,no college,Hispanic,75248.34,29509.15,1623,0,40376.84
7423.1358338,1998,28,male,some college,white,410324.75,272959.65,205088.6,182956.74,118139.63
8616.9610015,1998,23,female,some college,white,140242.24,125413.89,1623,0,22431.58
10786.400373,1998,87,female,no college,other,113610.23,103282.03,0,0,7776.28
8320.7535968,1998,58,male,no college,white,200293.37,140168.47,147398.21,110659.32,43367.71
4563.4095347,1998,55,female,no college,black,21991.7,0,6787.1,0,17945.26
5533.2473832,1998,47,male,no college,white,615590.41,265582.36,100626.21,98855.66,97203.49
7611.3629074,1998,42,male,college degree,white,10918.39,0,2950.92,0,37385.96
1087.288877,1998,53,male,some college,Hispanic,3002423.37,227220.47,202137.69,202137.69,44863.15
12.721433128,1998,53,male,college degree,white,11483486.27,1475457.57,0,0,2018841.81
5979.4050182,1998,24,male,some college,white,12393.84,0,4795.24,0,76267.36
25.546027107,1998,72,male,college degree,white,28546120.26,700842.35,0,0,1555255.91
1098.4964441,1998,24,male,college degree,white,3169725.5,118036.61,78199.25,61969.22,20936.14
1137.361482,1998,56,male,some college,Hispanic,17439790.45,390996.26,324600.67,191809.48,747719.19
628.21113726,1998,46,male,college degree,white,2962128.62,0,107708.4,0,426199.94
1821.1668202,1998,24,female,some college,white,2065.64,0,0,0,299.09
24.536113405,1998,85,male,some college,white,185682794.18,2065640.6,0,0,21115589.87
8426.7742656,1998,38,male,no college,black,331623.84,29509.15,32666.63,0,61312.97
27.16682622,1998,53,male,no college,white,81052343.55,693465.06,573953,25082.78,1615073.45
9435.7307967,1998,58,male,no college,Hispanic,258721.49,125413.89,79674.71,33935.52,65799.29
1089.4570013,1998,49,male,college degree,white,2245366.09,495753.74,472146.42,103282.03,367877.84
33.298020221,1998,55,male,college degree,white,565529017.55,2655823.63,39837354.41,0,16046053.77
7089.8703135,1998,57,female,some college,white,446473.46,184432.2,180005.82,157873.96,46358.59
2873.3468734,1998,42,male,college degree,white,78051.71,0,17705.49,0,52340.34
6709.7158029,1998,52,female,some college,white,7672.38,0,737.73,0,23927.01
354.15138196,1998,76,male,no college,white,2897798.67,1327911.81,7672.38,0,254224.52
567.94577709,1998,36,male,college degree,white,926867.69,590183.03,156398.5,150496.67,189920.67
5555.1312233,1998,77,female,no college,white,2508.28,0,442.64,0,23927.01
3081.3244981,1998,38,female,some college,white,364438.02,331977.95,339060.15,324600.67,64303.85
299.37953375,1998,44,male,college degree,white,14148900.37,737728.79,416079.03,416079.03,414236.43
1137.361482,1998,41,male,college degree,white,29560054.7,5164101.5,1608248.75,1608248.75,4411543.21
11764.159151,1998,35,male,some college,white,59313.39,0,17557.95,0,116644.19
8008.0618698,1998,72,male,college degree,white,685659.89,103282.03,365470.84,38361.9,86735.43
7427.4054907,1998,41,male,college degree,white,990327.12,368864.39,236073.21,236073.21,177957.17
3225.0051332,1998,64,female,college degree,white,1240712.27,132791.18,0,0,92717.18
8126.5949877,1998,38,male,some college,white,209219.88,151972.13,95949.01,84101.08,64303.85
5426.2204613,1998,37,male,college degree,white,648906.24,295091.51,177054.91,177054.91,118139.63
8145.5056845,1998,60,male,some college,white,559936.15,368864.39,3688.64,3688.64,104680.69
6729.6510388,1998,45,male,college degree,white,259237.9,227220.47,177054.91,177054.91,134589.45
1744.5068728,1998,80,male,college degree,white,9620573.54,2950915.14,0,0,598175.35
5616.1381757,1998,39,male,no college,white,387455.16,19918.68,26705.78,6049.38,79258.23
1388.4900762,1998,75,male,college degree,white,6165789.64,2950915.14,26558.24,0,154030.15
687.70172861,1998,47,male,college degree,white,1406111.06,796747.09,683136.86,646250.42,151039.28
5219.3943213,1998,28,male,no college,white,16672.67,0,0,0,68790.17
6559.1553105,1998,47,male,some college,white,112843,41312.81,14164.39,0,59817.54
6264.8367139,1998,38,male,no college,white,376684.32,295091.51,204645.97,180005.82,94212.62
673.4576326,1998,45,male,some college,white,586494.38,472146.42,292583.24,268533.28,121130.51
3127.5172214,1998,53,male,college degree,white,1708579.87,737728.79,1059894.95,126889.35,145057.52
8008.5841559,1998,53,female,no college,white,807813.02,169677.62,368.86,0,53835.78
844.00721214,1998,42,male,college degree,white,4470813.49,663955.91,1224629.78,475097.34,287124.17
9521.5623618,1998,21,female,no college,white,177.05,0,0,0,11215.79
10625.513829,1998,56,female,no college,black,75100.79,59018.3,95904.74,59018.3,20936.14
202.53571559,1998,58,male,college degree,white,37374373.09,1918094.84,583100.83,557722.96,385823.1
24.138170006,1998,34,male,some college,white,120325335.44,2360732.11,264106.91,264106.91,7716462.02
5084.0757601,1998,27,male,college degree,Hispanic,44116.18,0,36886.44,0,85239.99
7459.4648804,1998,31,male,no college,white,142602.97,115085.69,126889.35,94429.28,74771.92
6216.771951,1998,41,female,some college,white,144594.84,81150.17,127715.61,73772.88,56826.66
5385.846804,1998,44,female,some college,white,821313.46,236073.21,212318.34,181481.28,100194.37
1090.9961191,1998,45,male,college degree,black,1776819.78,390996.26,360749.38,312797,317032.94
7155.4421437,1998,54,male,no college,white,165841.43,73772.88,19180.95,0,38881.4
5891.0602152,1998,45,male,college degree,white,371815.31,199186.77,133971.55,109183.86,77762.8
4321.0862218,1998,64,male,no college,white,8011.73,0,295.09,0,14655.3
7.7804825998,1998,38,male,college degree,white,1677595.26,1320534.53,781992.51,771664.31,107671.56
6110.2868893,1998,37,female,no college,white,18679.29,0,1770.55,0,26917.89
208.04561079,1998,46,male,college degree,white,6361140.22,1180366.06,157873.96,157873.96,1764617.28
5896.7175144,1998,44,male,college degree,white,101673.78,29509.15,36443.8,14754.58,43367.71
4698.2329349,1998,29,male,no college,other,26705.78,0,37919.26,0,41872.27
6503.5912462,1998,36,male,no college,white,350273.63,228695.92,217629.99,181481.28,130103.14
33.298020221,1998,76,female,no college,white,134473203,91478.37,4430799.08,0,6191114.88
110.47517247,1998,51,male,college degree,white,1407291.43,590183.03,0,0,1025870.73
5941.800376,1998,57,male,no college,white,13323.38,0,20361.31,0,16449.82
361.80232693,1998,43,male,some college,black,2682588.43,191809.48,441161.81,137217.55,89726.3
2915.2076722,1998,45,male,college degree,white,1433997.21,147545.76,2803.37,0,106176.12
33.887094532,1998,51,male,college degree,white,26880918.84,693465.06,1134626.87,0,1600119.06
1201.1516732,1998,45,male,no college,white,2105477.95,140168.47,70453.1,56067.39,161507.34
5258.836998,1998,34,female,some college,black,0,0,12984.03,0,10168.98
7530.8989343,1998,68,male,no college,white,147.55,0,0,0,8224.91
392.02110712,1998,71,male,college degree,white,333969.82,243450.5,122758.07,120987.52,127112.26
7615.9417784,1998,47,male,some college,other,427882.7,295091.51,42198.09,0,71781.04
5512.3143935,1998,46,male,no college,white,54680.46,29509.15,0,0,55331.22
329.60724751,1998,63,male,college degree,white,3338222.75,246401.41,231646.84,126889.35,423209.06
13.438689787,1998,82,male,college degree,white,9265873.54,4426372.71,0,0,785105.15
10553.334076,1998,49,male,some college,white,398683.39,184432.2,137586.42,113610.23,89726.3
2896.8092219,1998,52,male,no college,white,1303124.13,221318.64,66395.59,66395.59,65799.29
6964.7197485,1998,43,female,no college,Hispanic,280.34,0,14607.03,0,58322.1
10977.481972,1998,68,female,some college,black,129987.81,118036.61,737.73,0,31404.21
6044.1230876,1998,49,male,some college,white,688669.82,162300.33,210990.43,109183.86,47854.03
4069.5835397,1998,29,female,no college,black,2950.92,0,4278.83,0,6430.39
7880.4749083,1998,46,male,no college,Hispanic,15934.94,10328.2,147.55,0,29908.77
298.99503789,1998,59,male,college degree,white,7439847.25,590183.03,553296.59,324600.67,900253.9
536.01548747,1998,65,male,college degree,white,31590136.77,5901830.28,4241940.52,1320534.53,2661880.31
5594.6899661,1998,45,male,no college,white,132348.54,90002.91,40412.78,13574.21,76267.36
6515.3011477,1998,29,female,some college,white,1032.82,0,3983.74,0,10617.61
11.149415382,1998,57,male,college degree,white,6364091.14,811501.66,587232.11,534115.64,598175.35
4510.3036172,1998,25,female,no college,other,0,0,0,0,41872.27
5372.58224,1998,36,female,college degree,white,90253.74,66395.59,91847.23,26558.24,56826.66
2682.8443755,1998,65,male,no college,other,4718513.31,3393552.41,289189.68,144594.84,71781.04
5941.5524946,1998,39,male,some college,white,219990.72,103282.03,143562.02,103282.03,82249.11
5392.0014933,1998,22,male,no college,white,9015.05,0,26558.24,0,47854.03
17.655143459,1998,61,male,college degree,white,78406051.38,1475457.57,0,0,4620904.58
3376.9932443,1998,79,male,college degree,white,1198366.64,236073.21,27000.87,0,0
8904.2418936,1998,34,male,no college,Hispanic,78936.98,59018.3,20051.47,0,28413.33
11709.413824,1998,36,male,some college,white,109523.22,95904.74,53116.47,53116.47,25422.45
5956.4035908,1998,67,female,some college,white,39837.35,0,8852.75,0,26917.89
139.08385289,1998,91,male,college degree,white,365913.48,0,0,0,67294.73
2158.8689377,1998,53,male,no college,white,235940.42,177054.91,41460.36,36886.44,89726.3
3443.8292047,1998,67,male,no college,white,1118839.48,442637.27,0,0,131598.58
9447.5168102,1998,76,female,no college,white,164100.39,103282.03,0,0,14206.66
7598.5084651,1998,67,male,no college,white,166874.25,91478.37,94827.66,84101.08,158516.47
7287.213064,1998,64,male,no college,white,510213.23,177054.91,26705.78,25082.78,88230.86
2364.4791375,1998,70,male,no college,white,347617.8,295091.51,28830.44,28033.69,29908.77
2679.3987741,1998,60,male,college degree,white,5074098.59,693465.06,302468.8,151972.13,497980.98
1130.7833893,1998,33,male,college degree,black,2508.28,0,678.71,0,71781.04
5739.5436075,1998,36,female,no college,white,2655.82,0,177.05,0,14655.3
5231.2101856,1998,47,female,no college,black,0,0,2803.37,0,17945.26
5338.0359092,1998,24,female,no college,white,2995.18,0,9265.87,0,14057.12
260.16062454,1998,62,male,some college,white,3142724.63,663955.91,577789.18,575428.45,524898.87
8330.7029479,1998,59,male,no college,white,301288.44,162300.33,61821.67,60493.76,50844.9
7111.8669194,1998,24,male,no college,white,142027.55,0,0,0,0
5963.3581165,1998,37,male,some college,white,628249.83,265582.36,152488.54,151972.13,194406.99
1391.574918,1998,90,male,some college,white,3794876.87,597560.32,0,0,266188.03
44.17020127,1998,61,male,no college,white,595512233.49,774615.22,0,0,33183777.56
7049.20557,1998,45,male,some college,white,402504.83,132791.18,0,0,62808.41
5085.6514349,1998,32,male,college degree,white,83363.35,0,14754.58,0,104680.69
1151.9263152,1998,71,male,college degree,white,3976358.15,339355.24,0,0,122625.95
8651.9577228,1998,89,male,no college,white,528803.99,483950.08,0,0,14954.38
7414.0020632,1998,24,male,no college,white,3172.23,0,1180.37,0,10168.98
5052.6186932,1998,24,male,no college,Hispanic,70231.78,0,221.32,0,85239.99
5189.7435136,1998,49,male,no college,white,377422.05,88527.45,140020.92,59018.3,103185.25
5328.8139811,1998,22,male,some college,white,5754.28,0,12762.71,0,32899.64
5526.1967217,1998,32,female,no college,black,38465.18,0,15197.21,0,25422.45
8229.593503,1998,70,female,no college,Hispanic,125413.89,125413.89,22131.86,22131.86,0
2487.6085526,1998,43,male,college degree,white,1263286.77,420505.41,294058.69,292140.6,198893.3
3291.8735885,1998,61,male,college degree,white,12360203.16,590183.03,3688.64,3688.64,411245.55
